	xH	yH	xmaxH	ymaxH
584173	10.578730534713673	11.529730534713673	12.970269465286327	13.921269465286327
584206	9.946215180960184	10.567215180960183	13.932784819039817	14.553784819039816
584276	13.060247849657383	13.187247849657382	11.312752150342618	11.439752150342617
584283	10.690948949426806	12.579948949426806	11.920051050573194	13.809051050573194
584298	11.09885060731424	12.000850607314238	12.499149392685762	13.40114939268576
584530	12.233863536443078	13.024863536443078	11.475136463556922	12.266136463556922
584689	11.560049229843509	12.01804922984351	12.48195077015649	12.939950770156491
584807	12.203364368572487	12.56636436857249	11.93363563142751	12.296635631427513
584847	10.795726927206337	11.295726927206337	13.204273072793663	13.704273072793663
584871	9.57941218056052	10.664412180560522	13.835587819439478	14.92058781943948
584938	12.852132262487189	13.215132262487192	11.284867737512808	11.647867737512811
584962	11.58626395986342	11.992263959863418	12.507736040136582	12.91373604013658
585043	10.002325327527693	10.215325327527694	14.284674672472306	14.497674672472307
585101	11.98837352332062	12.771373523320621	11.728626476679379	12.51162647667938
585306	9.901192647097332	9.989192647097333	14.510807352902667	14.598807352902668
585350	12.558318491875806	12.909318491875805	11.590681508124195	11.941681508124194
585360	11.561910009702386	12.043910009702385	12.456089990297615	12.938089990297614
585385	10.590054458195228	11.28405445819523	13.21594554180477	13.909945541804772
585485	12.671435464538272	12.849435464538272	11.650564535461728	11.828564535461728
585487	12.702301849557402	12.794301849557401	11.705698150442599	11.797698150442598
585500	11.301364487596828	12.13936448759683	12.36063551240317	13.198635512403172
585615	8.173286350603808	8.723286350603809	15.776713649396191	16.32671364939619
585719	8.504408738598622	10.274408738598622	14.225591261401378	15.995591261401378
585782	10.789622029152582	11.902622029152585	12.597377970847415	13.710377970847418
585785	10.605750299977403	11.809750299977404	12.690249700022596	13.894249700022597
585844	9.525122864412335	10.304122864412335	14.195877135587665	14.974877135587665
585864	9.274571940241298	9.6335719402413	14.8664280597587	15.225428059758702
585964	9.260995718921462	9.985995718921464	14.514004281078536	15.239004281078538
586088	9.65803547604116	9.79203547604116	14.70796452395884	14.84196452395884
586127	12.948188894555614	13.201188894555614	11.298811105444386	11.551811105444386
586156	11.159723318015944	11.763723318015943	12.736276681984057	13.340276681984056
586251	8.835078934671305	8.849078934671304	15.650921065328696	15.664921065328695
586306	8.554324062393276	10.951324062393274	13.548675937606726	15.945675937606724
586411	11.18476926933143	11.53376926933143	12.96623073066857	13.31523073066857
586499	11.31875660252988	12.702756602529881	11.797243397470119	13.18124339747012
586511	11.837364487596846	12.139364487596845	12.360635512403155	12.662635512403154
586534	10.870548607205496	11.505548607205498	12.994451392794502	13.629451392794504
586622	7.2019601480224935	8.397960148022491	16.10203985197751	17.298039851977506
586692	10.713373035203142	10.907373035203145	13.592626964796855	13.786626964796858
586894	9.666973818829513	11.717973818829512	12.782026181170488	14.833026181170487
587051	7.811727573659322	10.49872757365932	14.00127242634068	16.688272426340678
587102	13.013960341895562	13.442960341895564	11.057039658104436	11.486039658104438
587106	11.12149439335658	13.02949439335658	11.47050560664342	13.37850560664342
587133	11.122168502666916	11.280168502666918	13.219831497333082	13.377831497333084
587213	12.451792626713251	12.55279262671325	11.94720737328675	12.048207373286749
587219	10.729775001272536	12.426775001272535	12.073224998727465	13.770224998727464
587270	9.644420159181374	10.153420159181374	14.346579840818626	14.855579840818626
587300	7.584464874255318	9.196464874255316	15.303535125744684	16.915535125744682
587350	10.913645539745284	10.92564553974528	13.57435446025472	13.586354460254716
587399	9.286204994480375	9.445204994480378	15.054795005519622	15.213795005519625
587421	11.402165160855812	12.45816516085581	12.04183483914419	13.097834839144188
587423	12.307236052180633	12.364236052180631	12.135763947819369	12.192763947819367
587425	11.29209135882495	12.33309135882495	12.16690864117505	13.20790864117505
587609	9.144307232317955	9.166307232317953	15.333692767682047	15.355692767682045
587634	11.278702603687156	12.444702603687157	12.055297396312843	13.221297396312844
587865	10.398428688619088	12.346428688619088	12.153571311380912	14.101571311380912
587885	10.762560797074176	11.346560797074176	13.153439202925824	13.737439202925824
587986	11.226407078966716	11.701407078966717	12.798592921033283	13.273592921033284
588067	13.395019044031951	13.429019044031953	11.070980955968047	11.104980955968049
588069	12.612247849657383	13.187247849657382	11.312752150342618	11.887752150342617
588104	9.542397412696792	9.630397412696793	14.869602587303207	14.957602587303208
588117	11.305380301714457	13.331380301714457	11.168619698285543	13.194619698285543
588130	10.846464606354342	12.395464606354341	12.104535393645659	13.653535393645658
588312	12.343156267725588	12.512156267725588	11.987843732274412	12.156843732274412
588497	13.173331933100764	13.345331933100761	11.154668066899239	11.326668066899236
588500	12.816638176581403	12.858638176581401	11.641361823418599	11.683361823418597
588564	10.91479729849374	11.206797298493738	13.293202701506262	13.58520270150626
588721	10.696894351880472	11.889894351880473	12.610105648119527	13.803105648119528
588725	11.468750299977406	11.809750299977404	12.690249700022596	13.031249700022594
588895	13.018441354912127	13.145441354912126	11.354558645087874	11.481558645087873
588925	11.744971613702885	11.834971613702885	12.665028386297115	12.755028386297115
589012	9.947430935063249	10.179430935063248	14.320569064936752	14.552569064936751
589270	9.184602627215137	12.29760262721514	12.20239737278486	15.315397372784863
589288	11.188555041092457	11.966555041092459	12.533444958907541	13.311444958907543
589339	10.739968028195085	11.043968028195087	13.456031971804913	13.760031971804915
589652	12.405688394917217	12.525688394917218	11.974311605082782	12.094311605082783
589680	10.712877608030823	11.68487760803082	12.81512239196918	13.787122391969177
589767	8.597571940241325	9.633571940241323	14.866428059758677	15.902428059758675
589912	10.18359618988832	10.21859618988832	14.28140381011168	14.31640381011168
589978	12.760095936070554	12.900095936070555	11.599904063929445	11.739904063929446
590010	10.947514167035472	11.635514167035474	12.864485832964526	13.552485832964528
590098	9.880017611694031	9.919017611694033	14.580982388305967	14.619982388305969
590107	9.335174283714545	9.719174283714546	14.780825716285454	15.164825716285455
590192	8.544396721419778	11.843396721419778	12.656603278580222	15.955603278580222
590244	8.820151231097885	10.468151231097888	14.031848768902112	15.679848768902115
590317	12.921025837683555	13.099025837683556	11.400974162316444	11.578974162316445
590466	13.150874326200327	13.284874326200327	11.215125673799673	11.349125673799673
590473	12.073972725139399	12.226972725139401	12.273027274860599	12.426027274860601
590560	10.057457069932212	10.58445706993221	13.91554293006779	14.442542930067788
590632	11.70914813156428	12.467148131564283	12.032851868435717	12.79085186843572
590648	11.982281412940939	12.03528141294094	12.46471858705906	12.517718587059061
590862	9.328021899206849	10.550021899206847	13.949978100793153	15.171978100793151
590877	9.042391329804623	10.09839132980462	14.40160867019538	15.457608670195377
591106	11.307134709329436	11.894134709329435	12.605865290670565	13.192865290670564
591257	11.454875668032841	11.606875668032838	12.893124331967162	13.045124331967159
591262	9.99699892520238	11.553998925202379	12.946001074797621	14.50300107479762
591438	10.228913486528116	10.660913486528115	13.839086513471885	14.271086513471884
591480	8.509333267292966	9.703333267292969	14.796666732707031	15.990666732707034
591482	9.226807341940871	9.566807341940871	14.933192658059129	15.273192658059129
591557	10.58304112639761	11.65604112639761	12.84395887360239	13.91695887360239
591667	8.390969126391397	8.516969126391395	15.983030873608605	16.109030873608603
591677	13.445438852830584	13.591438852830585	10.908561147169415	11.054561147169416
591706	11.805948209310976	11.813948209310979	12.686051790689021	12.694051790689024
591848	10.380894351880503	11.889894351880503	12.610105648119497	14.119105648119497
591973	13.197123219385274	13.480123219385275	11.019876780614725	11.302876780614726
591991	11.73477557272638	12.235775572726377	12.264224427273623	12.76522442727362
592141	11.491319902752698	11.627319902752697	12.872680097247303	13.008680097247302
592148	9.264490146948152	11.493490146948151	13.006509853051849	15.235509853051848
592158	9.85104763549581	11.378047635495808	13.121952364504192	14.64895236450419
592270	10.355637602854262	11.594637602854263	12.905362397145737	14.144362397145738
592272	10.794637602854277	11.594637602854277	12.905362397145723	13.705362397145723
592285	11.094588555993898	11.111588555993897	13.388411444006103	13.405411444006102
592378	12.180839018928923	12.561839018928923	11.938160981071077	12.319160981071077
592384	10.881535391350765	12.337535391350764	12.162464608649236	13.618464608649235
592427	10.874439445127122	11.081439445127119	13.418560554872881	13.625560554872878
592529	11.206769793485105	12.319769793485108	12.180230206514892	13.293230206514895
592546	10.79705485309901	11.747054853099009	12.752945146900991	13.70294514690099
592574	7.238928015704346	11.058928015704346	13.441071984295654	17.261071984295654
592607	10.075821612973426	10.267821612973423	14.232178387026577	14.424178387026574
592665	13.071188894555615	13.201188894555614	11.298811105444386	11.428811105444385
592666	12.265188894555598	13.201188894555598	11.298811105444402	12.234811105444402
592668	11.850870074609308	13.126870074609307	11.373129925390693	12.649129925390692
592669	11.186657717961744	13.052657717961743	11.447342282038257	13.313342282038256
592811	11.770729468060026	11.953729468060029	12.546270531939971	12.729270531939974
592968	11.469714581024833	11.598714581024835	12.901285418975165	13.030285418975167
593039	8.64080228036995	9.33180228036995	15.16819771963005	15.85919771963005
593077	11.218723318015925	11.763723318015927	12.736276681984073	13.281276681984075
593150	8.318180656780058	8.689180656780056	15.810819343219944	16.181819343219942
593163	12.878292125988324	13.057292125988326	11.442707874011674	11.621707874011676
593196	11.136463231653412	11.485463231653412	13.014536768346588	13.363536768346588
593204	9.506986650853475	11.179986650853477	13.320013349146523	14.993013349146525
593302	11.388228833763144	12.262228833763146	12.237771166236854	13.111771166236856
593399	10.18682699288248	12.670826992882482	11.829173007117518	14.31317300711752
593403	12.030218282743288	12.440218282743288	12.059781717256712	12.469781717256712
593414	11.386134709329449	11.894134709329451	12.605865290670549	13.113865290670551
593506	7.543416809389068	9.122416809389069	15.377583190610931	16.95658319061093
593526	11.697445569201742	12.826445569201743	11.673554430798257	12.802554430798258
593643	6.8805247699508385	8.631524769950836	15.868475230049164	17.61947523004916
593687	10.549153582880788	11.660153582880788	12.839846417119212	13.950846417119212
593694	11.393452204888527	11.453452204888526	13.046547795111474	13.106547795111473
593727	10.243408738598646	10.274408738598645	14.225591261401355	14.256591261401354
593778	11.854891144786679	12.570891144786676	11.929108855213324	12.645108855213321
593790	11.978546899859053	12.052546899859054	12.447453100140946	12.521453100140947
593817	9.766491053015299	11.149491053015302	13.350508946984698	14.733508946984701
593992	12.264723508604114	13.419723508604115	11.080276491395885	12.235276491395886
594077	9.60122248482114	9.62722248482114	14.87277751517886	14.89877751517886
594199	13.220180364795986	13.531180364795986	10.968819635204014	11.279819635204014
594269	9.113596210779567	10.370596210779565	14.129403789220435	15.386403789220433
594366	10.272898591090316	10.852898591090314	13.647101408909686	14.227101408909684
594395	9.756935094151629	9.845935094151631	14.654064905848369	14.743064905848371
594508	12.819715771776714	13.637715771776715	10.862284228223285	11.680284228223286
594557	9.176733998733154	11.006733998733152	13.493266001266848	15.323266001266846
594567	10.38596120237995	10.68896120237995	13.81103879762005	14.11403879762005
594618	5.98645319659234	8.917453196592337	15.582546803407663	18.51354680340766
594637	10.132688394917217	12.525688394917218	11.974311605082782	14.367311605082783
594707	7.69076233168208	9.499762331682081	15.000237668317919	16.80923766831792
594848	10.892555491946126	11.826555491946127	12.673444508053873	13.607444508053874
594866	10.814809478696134	11.183809478696134	13.316190521303866	13.685190521303866
595034	12.117752022626147	12.543752022626146	11.956247977373854	12.382247977373853
595069	10.169727400572189	11.09272740057219	13.40727259942781	14.330272599427811
595266	13.268480643477984	13.396480643477984	11.103519356522016	11.231519356522016
595286	11.126717878496931	11.64371787849693	12.85628212150307	13.373282121503069
595473	8.954278530122274	10.377278530122275	14.122721469877725	15.545721469877726
595609	11.240726296333204	11.405726296333203	13.094273703666797	13.259273703666796
595641	9.109675131606554	10.914675131606554	13.585324868393446	15.390324868393446
595771	12.365386735125615	13.094386735125614	11.405613264874386	12.134613264874385
595817	8.248107554813231	11.562107554813231	12.937892445186769	16.25189244518677
595838	10.673525235400136	11.268525235400135	13.231474764599865	13.826474764599864
595849	10.978233970627052	11.04023397062705	13.45976602937295	13.521766029372948
595898	10.222416730737361	10.228416730737361	14.271583269262639	14.277583269262639
595970	12.06997356494492	13.256973564944918	11.243026435055082	12.43002643505508
596074	10.021563211470514	10.622563211470514	13.877436788529486	14.478436788529486
596104	9.892022020486564	9.970022020486567	14.529977979513433	14.607977979513436
596124	7.415123664051331	9.361123664051329	15.138876335948671	17.08487633594867
596159	8.14946079046921	8.790460790469208	15.709539209530792	16.35053920953079
596206	11.19074641800995	12.01374641800995	12.48625358199005	13.30925358199005
596377	12.220835539222117	12.84483553922212	11.65516446077788	12.279164460777883
596416	10.545614842792977	11.639614842792978	12.860385157207022	13.954385157207023
596447	10.332560797074176	11.346560797074176	13.153439202925824	14.167439202925824
596484	10.494215180960172	10.567215180960172	13.932784819039828	14.005784819039828
596519	9.536829406666843	9.966829406666843	14.533170593333157	14.963170593333157
596520	7.879108129040215	9.849108129040214	14.650891870959786	16.620891870959785
596758	12.2719331412865	13.363933141286498	11.136066858713502	12.2280668587135
596770	9.00364856422951	12.50764856422951	11.99235143577049	15.49635143577049
596778	11.60654052649119	12.10454052649119	12.39545947350881	12.89345947350881
596935	12.602599925994143	12.725599925994144	11.774400074005856	11.897400074005857
596949	12.190236052180616	12.364236052180615	12.135763947819385	12.309763947819384
596971	11.585714581024817	11.598714581024819	12.901285418975181	12.914285418975183
597004	10.9769340450613	11.122934045061301	13.377065954938699	13.5230659549387
597008	9.188681574616893	11.077681574616893	13.422318425383107	15.311318425383107
597163	11.295438376652548	11.469438376652548	13.030561623347452	13.204561623347452
597193	10.322422286584741	11.066422286584741	13.433577713415259	14.177577713415259
597198	9.759256279980672	10.878256279980672	13.621743720019328	14.740743720019328
597304	12.0579727251394	12.226972725139401	12.273027274860599	12.4420272748606
597320	11.584723318015925	11.763723318015927	12.736276681984073	12.915276681984075
597328	8.434440966078844	11.473440966078845	13.026559033921155	16.065559033921154
597483	11.924998601047339	12.20499860104734	12.29500139895266	12.575001398952661
597508	9.16645339451192	11.481453394511922	13.018546605488078	15.33354660548808
597539	10.33677363477104	10.791773634771038	13.708226365228962	14.16322636522896
597669	10.218625022577259	11.41762502257726	13.08237497742274	14.281374977422741
597686	10.075968028195083	11.043968028195087	13.456031971804913	14.424031971804917
597695	9.929672048365815	10.759672048365813	13.740327951634187	14.570327951634185
597788	12.485209797801863	12.76220979780186	11.73779020219814	12.014790202198137
597965	12.231109990695439	13.085109990695438	11.414890009304562	12.268890009304561
597972	12.15848036055833	12.275480360558328	12.224519639441672	12.34151963944167
598196	10.259600324111819	10.287600324111821	14.212399675888179	14.240399675888181
598358	9.848687846991135	9.947687846991135	14.552312153008865	14.651312153008865
598380	9.150621958936625	9.563621958936626	14.936378041063374	15.349378041063375
598410	12.063745514757905	12.734745514757904	11.765254485242096	12.436254485242095
598589	10.60911813342455	11.91111813342455	12.58888186657545	13.89088186657545
598775	10.18072543218429	10.903725432184293	13.596274567815707	14.31927456781571
598785	10.364746387717483	10.727746387717486	13.772253612282514	14.135253612282517
598786	10.383825907677284	10.734825907677283	13.765174092322717	14.116174092322716
598798	10.044134094497627	10.50213409449763	13.99786590550237	14.455865905502373
598853	10.59747909924453	13.47547909924453	11.02452090075547	13.90252090075547
598857	12.962601397835549	13.182601397835548	11.317398602164452	11.537398602164451
599050	9.58972740057219	11.09272740057219	13.40727259942781	14.91027259942781
599126	13.404901437253748	13.521901437253746	10.978098562746254	11.095098562746252
599151	9.885725719638405	11.868725719638405	12.631274280361595	14.614274280361595
599152	11.248170166282996	11.797170166282996	12.702829833717004	13.251829833717004
599276	11.910868444654428	12.056868444654429	12.443131555345571	12.589131555345572
599283	11.439948209310977	11.813948209310979	12.686051790689021	13.060051790689023
599291	8.83705204371037	11.55805204371037	12.94194795628963	15.66294795628963
599316	10.560157928114911	10.889157928114912	13.610842071885088	13.939842071885089
599401	11.87109034324606	12.148090343246057	12.351909656753943	12.62890965675394
599633	13.10451229444954	13.131512294449537	11.368487705550463	11.39548770555046
599698	9.65547039506233	10.444470395062332	14.055529604937668	14.84452960493767
599758	10.92883643919439	13.205836439194387	11.294163560805613	13.57116356080561
599761	12.820844648286725	12.867844648286722	11.632155351713278	11.679155351713275
599804	8.495583529887266	11.237583529887264	13.262416470112736	16.004416470112734
599820	9.483514329729246	10.856514329729247	13.643485670270753	15.016485670270754
600017	13.059982360376353	13.349982360376352	11.150017639623648	11.440017639623647
600093	9.064011694837621	10.12101169483762	14.37898830516238	15.435988305162379
600111	8.801628211891334	9.59862821189133	14.90137178810867	15.698371788108666
600118	8.935582536220938	8.977582536220936	15.522417463779064	15.564417463779062
600137	12.872665414409008	13.103665414409006	11.396334585590994	11.627334585590992
600142	12.100150026295658	12.373150026295662	12.126849973704338	12.399849973704342
600159	11.493526710202266	11.501526710202269	12.998473289797731	13.006473289797734
600265	11.134836952470762	12.19183695247076	12.30816304752924	13.365163047529238
600331	9.257799532130923	9.982799532130924	14.517200467869076	15.242200467869077
600403	9.87589348951752	11.742893489517517	12.757106510482483	14.62410651048248
600460	9.9527769954311	10.117776995431099	14.382223004568901	14.5472230045689
600464	7.213200870654045	9.922200870654045	14.577799129345955	17.286799129345955
600467	9.582985810487855	9.604985810487854	14.895014189512146	14.917014189512145
600507	11.8601481315643	12.467148131564299	12.032851868435701	12.6398518684357
600597	8.979805814700782	9.03680581470078	15.46319418529922	15.520194185299218
600620	11.859459026296154	12.716459026296153	11.783540973703847	12.640540973703846
600645	11.349438204957696	11.465438204957696	13.034561795042304	13.150561795042304
600658	7.6603239325237595	11.218323932523763	13.281676067476237	16.83967606747624
600874	10.390396648825662	11.93239664882566	12.56760335117434	14.109603351174338
600906	9.961704459830319	11.047704459830317	13.452295540169683	14.538295540169681
600953	8.729107517623667	9.078107517623668	15.421892482376332	15.770892482376333
601005	10.450660272154845	11.521660272154843	12.978339727845157	14.049339727845155
601058	10.001465664953688	10.192465664953687	14.307534335046313	14.498534335046312
601076	9.502807263578209	9.601807263578209	14.898192736421791	14.997192736421791
601109	11.128315102701658	12.55731510270166	11.94268489729834	13.371684897298342
601126	11.369893489517485	11.742893489517487	12.757106510482513	13.130106510482515
601208	8.718478178942245	9.206478178942248	15.293521821057752	15.781521821057755
601265	10.41499443720546	11.381994437205458	13.118005562794542	14.08500556279454
601276	10.563036901288317	11.104036901288318	13.395963098711682	13.936963098711683
601283	9.978513690281902	10.802513690281904	13.697486309718096	14.521486309718098
601303	9.930811240367142	10.244811240367142	14.255188759632858	14.569188759632858
601330	7.846507440725871	9.292507440725869	15.207492559274131	16.653492559274127
601377	11.23707132148397	11.77207132148397	12.72792867851603	13.26292867851603
601482	10.904175191200158	12.07417519120016	12.42582480879984	13.595824808799842
601611	11.427002509498484	11.958002509498483	12.541997490501517	13.072997490501516
601714	12.683109990695458	13.085109990695456	11.414890009304544	11.816890009304542
601742	9.821599626543069	11.513599626543066	12.986400373456934	14.678400373456931
601745	10.338440966078858	11.47344096607886	13.02655903392114	14.161559033921142
601827	12.289831469148352	13.391831469148348	11.108168530851652	12.210168530851648
601833	12.230209797801864	12.76220979780186	11.73779020219814	12.269790202198136
601848	9.59075107996479	11.68075107996479	12.81924892003521	14.90924892003521
601866	9.75579637313391	10.892796373133907	13.607203626866093	14.74420362686609
601998	9.520391329804594	10.098391329804597	14.401608670195403	14.979608670195406
602005	9.157289977861678	9.90628997786168	14.59371002213832	15.342710022138322
602067	12.013227420161732	12.048227420161732	12.451772579838268	12.486772579838268
602078	11.14951416703549	11.63551416703549	12.86448583296451	13.35048583296451
602121	9.783918789728666	10.353918789728667	14.146081210271333	14.716081210271334
602188	10.198998925202378	11.553998925202379	12.946001074797621	14.301001074797622
602191	11.497165457100108	11.56616545710011	12.93383454289989	13.002834542899892
602274	10.753939342172563	12.169939342172563	12.330060657827437	13.746060657827437
602282	11.69861263756451	11.847612637564511	12.652387362435489	12.80138736243549
602491	10.928649077920769	12.328649077920767	12.171350922079233	13.571350922079231
602522	11.361875668032809	11.60687566803281	12.89312433196719	13.138124331967191
602543	10.811681671565754	10.958681671565753	13.541318328434247	13.688318328434246
602648	8.573205107392743	10.189205107392743	14.310794892607257	15.926794892607257
602709	11.9515562250397	11.996556225039702	12.503443774960298	12.5484437749603
602713	11.853540526491223	12.10454052649122	12.39545947350878	12.646459473508777
602818	9.879990574725747	10.19899057472575	14.30100942527425	14.620009425274253
602896	12.278315102701676	12.557315102701676	11.942684897298324	12.221684897298324
602964	10.634036901288319	11.104036901288318	13.395963098711682	13.865963098711681
602971	10.37220545200504	10.98820545200504	13.51179454799496	14.12779454799496
603011	10.179314323926404	10.387314323926406	14.112685676073594	14.320685676073596
603081	8.147043889675885	9.009043889675883	15.490956110324117	16.352956110324115
603107	12.141485949617563	12.895485949617564	11.604514050382436	12.358514050382437
603119	10.967188527850658	12.449188527850657	12.050811472149343	13.532811472149342
603167	10.751475482795794	11.489475482795797	13.010524517204203	13.748524517204206
603311	11.451030892993549	13.33603089299355	11.16396910700645	13.048969107006451
603315	12.407006202367928	12.937006202367929	11.562993797632071	12.092993797632072
603508	11.193202087507103	12.530202087507103	11.969797912492897	13.306797912492897
603510	12.163702603687158	12.444702603687157	12.055297396312843	12.336297396312842
603520	11.059004523557462	12.135004523557463	12.364995476442537	13.440995476442538
603567	11.180284751312533	11.362284751312531	13.137715248687469	13.319715248687467
603720	11.78732383574426	12.28432383574426	12.21567616425574	12.71267616425574
603809	10.060415780026522	10.671415780026523	13.828584219973477	14.439584219973478
604101	12.989835257251464	13.075835257251462	11.424164742748538	11.510164742748536
604457	12.550233303723859	13.020233303723858	11.479766696276142	11.949766696276141
604459	12.208876835536918	12.890876835536917	11.609123164463083	12.291123164463082
604499	10.935614842792978	11.639614842792978	12.860385157207022	13.564385157207022
604578	9.886420159181363	10.153420159181362	14.346579840818638	14.613579840818637
604652	11.882399905174521	11.97939990517452	12.52060009482548	12.617600094825479
604653	11.363845427878982	12.069845427878981	12.430154572121019	13.136154572121018
604710	10.81006489459076	10.842064894590756	13.657935105409244	13.68993510540924
604838	12.603125865262692	13.03412586526269	11.46587413473731	11.896874134737308
604843	9.51916166572208	12.657161665722082	11.842838334277918	14.98083833427792
604860	10.325193875848932	12.16119387584893	12.33880612415107	14.174806124151068
604867	9.88065888238323	11.936658882383227	12.563341117616773	14.61934111761677
604899	10.764020487454367	11.226020487454367	13.273979512545633	13.735979512545633
604900	11.115583529887264	11.237583529887264	13.262416470112736	13.384416470112736
605023	12.742480617753616	12.803480617753616	11.696519382246384	11.757519382246384
605030	10.18715626772559	12.512156267725588	11.987843732274412	14.31284373227441
605064	11.181284980525762	11.27628498052576	13.22371501947424	13.318715019474238
605121	9.10544623290714	9.96044623290714	14.53955376709286	15.39455376709286
605180	11.67706135483248	12.271061354832481	12.228938645167519	12.82293864516752
605220	10.471934045061301	11.122934045061301	13.377065954938699	14.028065954938699
605520	12.251480683508591	12.955480683508592	11.544519316491408	12.248519316491409
605549	10.074487994478485	11.441487994478482	13.058512005521518	14.425512005521515
605681	10.668263959863387	11.992263959863388	12.507736040136612	13.831736040136613
605731	9.564106070288627	10.574106070288629	13.925893929711371	14.935893929711373
605858	10.905424858506446	10.973424858506448	13.526575141493552	13.594575141493554
605894	9.4620942473491	10.248094247349098	14.251905752650902	15.0379057526509
605950	12.12808137374956	12.598081373749558	11.901918626250442	12.37191862625044
606024	8.220608670907037	10.454608670907039	14.045391329092961	16.279391329092963
606243	12.870449273093149	12.872449273093148	11.627550726906852	11.629550726906851
606281	11.215960619371765	11.326960619371766	13.173039380628234	13.284039380628235
606375	12.522933141286485	13.363933141286482	11.136066858713518	11.977066858713515
606471	9.806471094843566	9.909471094843568	14.590528905156432	14.693528905156434
606520	11.696839920176522	12.987839920176523	11.512160079823477	12.803160079823478
606521	12.80966353970987	12.81266353970987	11.68733646029013	11.69033646029013
606523	11.201895731009872	12.74389573100987	11.75610426899013	13.298104268990128
606527	12.225148131564318	12.467148131564315	12.032851868435685	12.274851868435682
606670	12.38921828274329	12.440218282743288	12.059781717256712	12.11078171725671
606672	11.043453570329952	12.187453570329954	12.312546429670046	13.456546429670048
606890	9.371325327527703	10.215325327527705	14.284674672472295	15.128674672472297
607004	8.819727573659318	10.49872757365932	14.00127242634068	15.680272426340682
607082	12.329609566089072	12.377609566089074	12.122390433910926	12.170390433910928
607094	11.527428478135706	11.780428478135706	12.719571521864294	12.972571521864294
607180	9.738186361309086	9.757186361309088	14.742813638690912	14.761813638690914
607218	12.916623652685798	12.941623652685797	11.558376347314203	11.583376347314202
607232	11.018622029152601	11.902622029152601	12.597377970847399	13.481377970847399
607316	9.228088680052764	9.233088680052763	15.266911319947237	15.271911319947236
607337	12.157464144056469	12.30646414405647	12.19353585594353	12.342535855943531
607376	10.635637084220813	11.210637084220812	13.289362915779188	13.864362915779187
607382	8.959100461147715	11.157100461147715	13.342899538852285	15.540899538852285
607403	10.049622146674816	10.380622146674815	14.119377853325185	14.450377853325184
607409	7.091001624209321	10.281001624209322	14.218998375790678	17.40899837579068
607492	12.132726429036303	12.143726429036303	12.356273570963697	12.367273570963697
607542	10.21396740925834	10.383967409258341	14.116032590741659	14.28603259074166
607583	7.459987862600004	8.692987862600004	15.807012137399996	17.040012137399998
607603	11.344459026296136	12.716459026296135	11.783540973703865	13.155540973703864
607644	11.160525235400135	11.268525235400135	13.231474764599865	13.339474764599865
607733	11.322192050384508	12.06119205038451	12.43880794961549	13.177807949615492
607765	8.318719525124283	11.164719525124283	13.335280474875717	16.181280474875717
607834	12.299901437253748	13.521901437253746	10.978098562746254	12.200098562746252
607847	12.627065071774165	12.689065071774163	11.810934928225837	11.872934928225835
607955	13.043331933100745	13.345331933100745	11.154668066899255	11.456668066899255
608020	9.926875650352326	10.420875650352325	14.079124349647675	14.573124349647674
608084	12.218695185286233	12.611695185286234	11.888304814713766	12.281304814713767
608201	10.346933141286483	13.363933141286482	11.136066858713518	14.153066858713517
608214	11.941428688619103	12.346428688619104	12.153571311380896	12.558571311380897
608247	10.285439445127107	11.081439445127106	13.418560554872894	14.214560554872893
608440	13.134681440377177	13.340681440377177	11.159318559622823	11.365318559622823
608557	11.148945952039282	13.112945952039285	11.387054047960715	13.351054047960718
608606	9.962853667102117	10.834853667102117	13.665146332897883	14.537146332897883
608707	11.207545275524028	11.70554527552403	12.79445472447597	13.292454724475972
608732	10.707446768615611	11.010446768615612	13.489553231384388	13.792553231384389
608752	8.980936553523918	10.373936553523919	14.126063446476081	15.519063446476082
608816	10.10485393900597	11.541853939005968	12.958146060994032	14.39514606099403
608819	11.211895334974987	11.389895334974987	13.110104665025013	13.288104665025013
608884	6.559807443121771	9.12580744312177	15.37419255687823	17.94019255687823
608925	11.388828647717629	11.713828647717628	12.786171352282372	13.111171352282371
608934	11.35310326572552	11.374103265725521	13.125896734274479	13.14689673427448
609032	12.853748116286814	13.089748116286815	11.410251883713185	11.646251883713186
609064	11.113168436830371	11.24916843683037	13.25083156316963	13.386831563169629
609133	13.089154920942791	13.136154920942788	11.363845079057212	11.410845079057209
609136	10.657609116392296	12.652609116392297	11.847390883607703	13.842390883607704
609138	11.699148131564298	12.467148131564299	12.032851868435701	12.800851868435702
609139	11.034939342172562	12.169939342172563	12.330060657827437	13.465060657827438
609206	9.893278530122274	10.377278530122275	14.122721469877725	14.606721469877726
609270	11.473319902752698	11.627319902752697	12.872680097247303	13.026680097247302
609284	10.023233970627038	11.040233970627037	13.459766029372963	14.476766029372962
609351	7.400421853508071	8.596421853508069	15.903578146491931	17.09957814649193
609360	12.284075373457856	13.415075373457857	11.084924626542143	12.215924626542144
609386	10.811041126397626	11.656041126397625	12.843958873602375	13.688958873602374
609481	11.570622029152618	11.902622029152615	12.597377970847385	12.929377970847382
609482	11.30242025829234	11.88142025829234	12.61857974170766	13.19757974170766
609572	11.74467604899439	12.45367604899439	12.04632395100561	12.75532395100561
609593	10.9064070789667	11.701407078966701	12.798592921033299	13.5935929210333
609675	12.724638176581385	12.858638176581385	11.641361823418615	11.775361823418615
